main_category,sub_category,flower_type,english_name,main_category_en,sub_category_en,small_category,product_name_candidate,product_number,price,product_url
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_1,418,101055,https://example-test-flower.jp/item/418
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_2,419,188208,https://example-test-flower.jp/item/419
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_3,420,86245,https://example-test-flower.jp/item/420
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_4,421,11850,https://example-test-flower.jp/item/421
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_5,422,15964,https://example-test-flower.jp/item/422
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_6,423,59266,https://example-test-flower.jp/item/423
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_7,424,155340,https://example-test-flower.jp/item/424
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_8,425,12545,https://example-test-flower.jp/item/425
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_9,426,109463,https://example-test-flower.jp/item/426
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_a,427,30669,https://example-test-flower.jp/item/427
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_b,428,87176,https://example-test-flower.jp/item/428
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_c,429,146828,https://example-test-flower.jp/item/429
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_d,430,28486,https://example-test-flower.jp/item/430
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_e,431,28350,https://example-test-flower.jp/item/431
花・観葉植物,フラワーアレンジメント,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/phalaenopsis,'フラワーアレンジメント  コチョウラン'_f,432,152058,https://example-test-flower.jp/item/432
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_0,433,19640,https://example-test-flower.jp/item/433
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_1,434,189151,https://example-test-flower.jp/item/434
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_2,435,161439,https://example-test-flower.jp/item/435
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_3,436,52600,https://example-test-flower.jp/item/436
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_4,437,130996,https://example-test-flower.jp/item/437
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_5,438,160104,https://example-test-flower.jp/item/438
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_6,439,35106,https://example-test-flower.jp/item/439
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_7,440,2787,https://example-test-flower.jp/item/440
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_8,441,8883,https://example-test-flower.jp/item/441
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_9,442,25132,https://example-test-flower.jp/item/442
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_a,443,189692,https://example-test-flower.jp/item/443
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_b,444,163080,https://example-test-flower.jp/item/444
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_c,445,41417,https://example-test-flower.jp/item/445
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_d,446,42954,https://example-test-flower.jp/item/446
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_e,447,68833,https://example-test-flower.jp/item/447
花・観葉植物,フラワーアレンジメント,ヒマワリ,sunflower,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/sunflower,'フラワーアレンジメント  ヒマワリ'_f,448,182215,https://example-test-flower.jp/item/448
花・観葉植物,フラワーアレンジメント,キク,chrysanthemum,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/chrysanthemum,'フラワーアレンジメント  キク'_0,449,55739,https://example-test-flower.jp/item/449
花・観葉植物,フラワーアレンジメント,キク,chrysanthemum,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/chrysanthemum,'フラワーアレンジメント  キク'_1,450,9517,https://example-test-flower.jp/item/450
花・観葉植物,フラワーアレンジメント,キク,chrysanthemum,category/flowers-and-plants,category/flowers-and-plants/flower-arrangements,category/flowers-and-plants/flower-arrangements/chrysanthemum,'フラワーアレンジメント  キク'_2,451,26625,https://example-test-flower.jp/item/451
